2021-02-05 17:00:58.227000, C_SetPtr[1] SET: , 10
2021-02-05 17:00:58.733000, D_BoilHTset Watch: , 53
2021-02-05 17:00:59.743000, C_SetPtr[1] SET: , 11
2021-02-05 17:01:00.216000, D_BoilHTset Watch: , 54
2021-02-05 17:01:01.221000, C_SetPtr[1] SET: , 12
2021-02-05 17:01:01.717000, D_BoilHTset Watch: , 55
2021-02-05 17:01:02.719000, C_SetPtr[1] SET: , 13
2021-02-05 17:01:03.231000, D_BoilHTset Watch: , 56
2021-02-05 17:01:04.236000, C_SetPtr[1] SET: , 14
2021-02-05 17:01:04.726000, D_BoilHTset Watch: , 57
2021-02-05 17:01:05.738000, C_SetPtr[1] SET: , 15
2021-02-05 17:01:06.218000, D_BoilHTset Watch: , 58
2021-02-05 17:01:07.233000, C_SetPtr[1] SET: , 16
2021-02-05 17:01:07.730000, D_BoilHTset Watch: , 59
2021-02-05 17:01:08.741000, C_SetPtr[1] SET: , 17
2021-02-05 17:01:09.219000, D_BoilHTset Watch: , 60
2021-02-05 17:01:10.236000, C_SetPtr[1] SET: , 18
2021-02-05 17:01:10.733000, D_BoilHTset Watch: , 65
2021-02-05 17:01:11.743000, C_SetPtr[1] SET: , 19
2021-02-05 17:01:12.228000, D_BoilHTset Watch: , 70
2021-02-05 17:01:13.238000, C_SetPtr[1] SET: , 20
2021-02-05 17:01:13.721000, D_BoilHTset Watch: , 75
2021-02-05 17:01:14.730000, C_SetPtr[1] SET: , 21
2021-02-05 17:01:15.222000, D_BoilHTset Watch: , 80
2021-02-05 17:01:18.913000, F_BLsts1.Bit.b4 Watch: , indoor
2021-02-05 17:01:18.915000, C_SetPtr[2] SET: , 0
2021-02-05 17:01:18.989000, D_BoilHTset Watch: , 5
2021-02-05 17:01:19.998000, C_SetPtr[2] SET: , 1
 , flowmode
2021-02-05 17:02:26.782000, C_SetPtr[1] SET: , 0
2021-02-05 17:02:34.514000, D_BoilHTset Watch: , 35
2021-02-05 17:02:35.519000, C_SetPtr[1] SET: , 1
2021-02-05 17:02:36, D_BoilHTset Watch: , 40
2021-02-05 17:02:37.008000, C_SetPtr[1] SET: , 2
2021-02-05 17:02:37.764000, D_BoilHTset Watch: , 45
2021-02-05 17:02:38.777000, C_SetPtr[1] SET: , 3
2021-02-05 17:02:39.251000, D_BoilHTset Watch: , 46
2021-02-05 17:02:40.261000, C_SetPtr[1] SET: , 4
2021-02-05 17:02:40.752000, D_BoilHTset Watch: , 47
2021-02-05 17:02:41.757000, C_SetPtr[1] SET: , 5
2021-02-05 17:02:42.509000, D_BoilHTset Watch: , 48
